email,nome_azienda,referente_nome,referente_cognome,stelle,categoria,indirizzo,cap,citta,provincia,regione,telefono,sito
info@hvittoria.com,Vittoria,Hotel Vittoria,,,Alberghi,Via del Sole 65,58019,MONTE ARGENTARIO - PORTO SANTO STEFANO,GR,Toscana,0564818580,http://www.hvittoria.com/
info@nilhotel.it,Nilhotel,Nilhotel | Centro Congressi,,4,Alberghi,Via Barsanti 27/a,50142,Firenze,FI,Toscana,055795540,http://www.nilhotel.it/
arthotel@texnet.it,Hotel Art Museo,,,,Alberghi,Viale Della Repubblica 289,59100,Prato,PO,Toscana,,
info@hotelhp.it,Hotel Planet,,,,Alberghi,Strada Statale 71-Rigutino Est 161/162,52100,AREZZO - RIGUTINO,AR,Toscana,057597971,
htlguastini@katamail.com,Guastini,,,,Alberghi,Piazza Petruccioli 16/34,58017,Pitigliano,GR,Toscana,,
hm.carrara@tin.it,Michelangelo,,,,Alberghi,Corso Fratelli Rosselli 3,54033,CARRARA,MS,Toscana,0585777161,
olimpia@versilia.toscana.it,Olimpia,,,,Alberghi,Via Polo 4,55042,FORTE DEI MARMI,LU,Toscana,0584787246,
hotel.villajessica@libero.it,Hotel Villa Jessica,,,,Alberghi,Via Dei Colli 65,53042,Chianciano Terme,SI,Toscana,057863506,
hotel@margheritahotel.com,Hotel Ristorante Margherita,,,,Alberghi,Via Dell' Appennino 17/19,59024,Vernio,PO,Toscana,0574 959926,
info@sanmarco-hotel.it,San Marco,,,,Alberghi,Viale Rosselli 3,51016,MONTECATINI TERME,PT,Toscana,057271221,
albergo.augusto@tiscali.it,Da Augusto,,,,Alberghi,Via Marconi 101,58023,Gavorrano,GR,Toscana,0566 844373,
info@hotelely.it,Hotel Ely,,,,Alberghi,Via Carrara 16,55083,Viareggio,LU,Toscana,058450758,
info@hotelerina.it,Hotel Erina,,,,Alberghi,Via Fiume 17,50123,FIRENZE,FI,Toscana,055288294,
info@elbahotelvalleverde.it,Valle Verde,Hotel Valle Verde,,,Alberghi,Località Spartaia,57030,MARCIANA - PROCCHIO,LI,Toscana,0565907287,http://www.elbahotelvalleverde.it/
htlapace@tin.it,Grand Hotel La Pace,,,,Alberghi,Corso Roma 12,51016,Montecatini Terme,PT,Toscana,05729240,
dimoralucense@libero.it,Alla Dimora Lucense di Rosanna Scicchitano,,,,Alberghi,Via Fontana 19,55100,Lucca,LU,Toscana,0583495722,
thghiberti@tiscali.it,Hotel Tourist House Ghiberti di Baroni Claudio,,,,Alberghi,Via Bufalini 1,50122,Firenze,FI,Toscana,055261171,
hotel.ilpino@alice.it,Il Pino,,,,Alberghi,Via Della Repubblica 17/19,57027,San Vincenzo,LI,Toscana,0565701649,
fernando@toscanaitaly.com,Hotel Villa Tavolese,,,,Alberghi,Via Tavolese 221,50021,Barberino Val D'elsa,FI,Toscana,0571660224,
vespucci.fi@starhotels.it,Starhotels Vespucci,,,,Alberghi,Via San Quirico 292/A,50010,CAMPI BISENZIO - CAPALLE,FI,Toscana,05589551,
info@hoteldavanzati.it,Hotel Davanzati,Hotel Davanzati,,,Alberghi,Via Porta Rossa 5,50123,FIRENZE,FI,Toscana,055286666,http://www.hoteldavanzati.it/
patrizia@tin.it,Hotel Patrizia,,,,Alberghi,Via Montebello 7,50123,Firenze,FI,Toscana,,
hotel.villa.belvedere@tin.it,Hotel Villa Belvedere,,,,Alberghi,Via Dante Alighieri 14,53037,SAN GIMIGNANO,SI,Toscana,0577 940539,
info@hotelildiario.it,Hotel Il Diario,,,,Alberghi,Via Tiberina 95,52036,PIEVE SANTO STEFANO,AR,Toscana,,
info@hotelrelaisorologio.com,Relais Dell'orologio,HOTEL RELAIS DELL'OROLOGIO,,,Alberghi,Via della Faggiola 12/14,56100,PISA,PI,Toscana,05083118,
info@regency-hotel.com,Regency,Hotel Regency,,5,Alberghi,Piazza Massimo D'Azeglio 3,50121,FIRENZE,FI,Toscana,055245247,http://www.regency-hotel.com/
fdzmontepulciano@hotmail.it,Istituto Figlie Del Divino Zelo,,,,Alberghi,P. S. Francesco 2,53045,Montepulciano,SI,Toscana,0578757005,
info@piccolohotelaurora.com,Piccolo Hotel Aurora,Piccolo Hotel Aurora,,,Alberghi,Via Piscinello 51,53021,Abbadia San Salvatore,SI,Toscana,0577718173,http://www.piccolohotelaurora.com/
info@villaaurea.it,Hotel Villa Aurea,HOTEL VILLA UAREA PSICOBLU,,,Alberghi,A. Campaccio,52044,Cortona,AR,Toscana,,
info@albergostellamaris.com,Stella Maris,,,,Alberghi,Località Pareti,57031,CAPOLIVERI,LI,Toscana,0565968425,
info@michelahotel.com,Michela,,,,Alberghi,Via Vicenza 5/A,54100,MASSA - MARINA DI MASSA,MS,Toscana,0585241390,
info@vescine.it,Il Borgo di Vescine,Borgo Vescine,,,Alberghi,Loc. Vescine,53017,RADDA IN CHIANTI,SI,Toscana,0577741144,http://www.vescine.it/
hotelsilla@hotelsilla.it,Hotel Silla,Hotel Silla,,,Alberghi,Via de' Renai 5,50125,FIRENZE,FI,Toscana,0552342889,http://www.hotelsilla.it/?utm_source=google
info@hotelpierolli.it,Pierolli,,,,Alberghi,Lungomare Kennedy 1,57038,RIO MARINA - CAVO,LI,Toscana,0565931044,
info@hotelpalagi.191.it,Palagi,,,,Alberghi,Piazza Carducci 23,55045,Pietrasanta,LU,Toscana,058470249,
hotelariston@pisaonline.it,Hotel Ariston - Pisa,,,,Alberghi,,56100,Pisa,PI,Toscana,,
rsc@rsc.it,Relais Santa Chiara,RELAIS S. CHIARA HOTEL,,,Alberghi,Via Matteotti 15,53037,SAN GIMIGNANO,SI,Toscana,0577940701,
info@grandhotelboston.it,Grand Hotel Boston,,,,Alberghi,Piazza Italia 5,53042,CHIANCIANO TERME,SI,Toscana,057863472,
info@hotelsweb.it,Hotels Promotion,,,,Alberghi,,56010,Pisa,PI,Toscana,0508754096,
info@relaispoggiodelmelograno.com,Relais Poggio Del Melograno,,,,Alberghi,Località I Fondi,56040,Montecatini Val di Cecina,PI,Toscana,058830427,
info@bridge-hotel.it,Bridge Hotel,Albergo Bridge,,,Alberghi,Piazza Ponte a Serraglio,55022,BAGNI DI LUCCA - PONTE A SERRAGLIO,LU,Toscana,0583805324,http://www.bridge-hotel.it/
info@hotelabas.it,Hotel Abas,,,,Alberghi,Via Tripoli 5,51016,Montecatini Terme,PT,Toscana,0572772763,
info@ilpiccolocastello.com,Il Piccolo Castello,Hotel Il Piccolo Castello,,,Alberghi,Via Colligiana 8,53035,MONTERIGGIONI,SI,Toscana,0577307300,http://www.ilpiccolocastello.com/
info@edenparkpisa.com,Eden Park Resort,,,,Alberghi,Via Dell'argine 6/b,56017,San Giuliano Terme,PI,Toscana,050870252,
info@villagiada.com,Hotel Villa Giada,,,,Alberghi,Via Lungofrigido Ponente 18,54037,MASSA - MARINA DI MASSA,MS,Toscana,0585241365,
info@hotelbyron.net,Byron,Hotel Byron,,,Alberghi,Viale Morin 46,55042,FORTE DEI MARMI,LU,Toscana,0584787052,https://www.hotelbyron.net/
info@levecchiecantine.it,Le Vecchie Cantine Sas,Le Vecchie Cantine,,,Alberghi,Via Farini 14,56034,Chianni,PI,Toscana,0587648164,https://www.levecchiecantine.it/
info@presidentmontecatini.it,President Hotel,President,,,Alberghi,Corso Matteotti 119,51016,Montecatini Terme,PT,Toscana,0572 767927,http://www.presidentmontecatini.it/
info@hotelsanniccolo.com,Palazzo San Niccolò,Palazzo San Niccolò,,,Alberghi,Via Roma 16,53017,RADDA IN CHIANTI,SI,Toscana,0577735666,http://www.hotelsanniccolo.com/
info@albergocasanova.com,Villa Casanova,,,,Alberghi,Via di Casanova 1600,55100,Lucca,LU,Toscana,0583 369000,
info@sorgenteroveta.it,Hotel Sorgente Roveta,,,,Alberghi,Via Roncigliano 11,50018,Scandicci,FI,Toscana,055768570,
info@villalacappella.net,Villa La Cappella,Villa La Cappella,,,Alberghi,Via Lucardese 175,50025,Montespertoli,FI,Toscana,0571657595,https://www.villalacappella.net/?utm_source=google_maps
info@lebriciole.it,Hotel Le Briciole,,,,Alberghi,Località Redinoce,57033,Marciana Marina,LI,Toscana,0565907538,
info@campingmiramare.it,Camping Villaggio Miramare,,,,Alberghi,Via Del Littorale 220,57128,Livorno,LI,Toscana,0586580402,
info@hotelgiada.it,Hotel Giada,,,,Alberghi,Via Canto Dei Nelli 2,50123,Firenze,FI,Toscana,055217980,
lacappella@leonet.it,Hotel Residence Villa La Cappella,,,,Alberghi,Via Lucardese 175,50025,Montespertoli,FI,Toscana,0571657500,
info@hotel-aurora-mare.com,Aurora,Hotel Aurora,,,Alberghi,Via Abruzzo 4,57027,San Vincenzo,LI,Toscana,0565705849,http://www.hotel-aurora-mare.com/
info@relaissanlorenzo.it,Hotel Relais S. Lorenzo,Albergo Hotel Relais San Lorenzo,,,Alberghi,Località San Lorenzo,53021,ABBADIA SAN SALVATORE,SI,Toscana,0577785003,https://www.relaissanlorenzo.it/
info@goldentowerhotel.it,Hotel Golden Tower,,,,Alberghi,Piazza Strozzi,50123,Firenze,FI,Toscana,055287860,
info.garibaldi@libero.it,Garibaldi's Hotel Relais Et Char,,,,Alberghi,Via Pratese 34,50145,Firenze,FI,Toscana,,
info@parrinihotel.com,Parrini,Hotel Parrini,,,Alberghi,Lungomare Italia 103,58022,Follonica,GR,Toscana,056640293,http://www.parrinihotel.com/
info@lacontessina.it,Residence La Contessina Srl,,,,Alberghi,Via Faenza 71,50123,Firenze,FI,Toscana,0552670275,
info@hotelcaravaggio.it,Caravaggio,Hotel Caravaggio Firenze,,,Alberghi,Piazza Indipendenza 5,50129,FIRENZE,FI,Toscana,0554628827,http://www.hotelcaravaggio.it/
info@hotelmarchionni.com,Marchionni,Hotel Marchionni 1923,,,Alberghi,Piazza Puccini 2,55049,Viareggio,LU,Toscana,0584 50212,https://www.facebook.com/hotelmarchionni1923
info@hotelspinelli.it,Spinelli,Hotel Spinelli,,,Alberghi,Via Trento 29,55049,VIAREGGIO,LU,Toscana,0584 389838,https://www.hotelspinelli.it/
info@hotelsanmarcofirenze.it,Azzurra Srl Hotel San Marco,,,,Alberghi,Via Cavour 50,50129,Firenze,FI,Toscana,055281851,
hermitage@versilia.toscana.it,Hermitage,,,,Alberghi,Via Cesare Battisti 50,55042,FORTE DEI MARMI,LU,Toscana,0584787144,
res.florencemetropole@hilton.com,Hilton Florence Metropole,,,,Alberghi,Via Del Cavallaccio 36,50142,Firenze,FI,Toscana,05578711,
info@fortino.it,Il Fortino Srl,,,,Alberghi,Via Verdi Ronchi 24,54100,Massa,MS,Toscana,0585240397,
villalebarone@libero.it,Villa Le Barone,,,,Alberghi,Via San Leolino 19,50022,Greve In Chianti,FI,Toscana,,
hotelvaldinievole_mt@alice.it,Hotel Valdinievole,Albergo Valdinievole,,,Alberghi,Via Torino 21,51016,Montecatini Terme,PT,Toscana,057278721,http://www.hotelvaldinievole.it/contatti.html
info@hotelacquamarina.it,Acquamarina,HOTEL ACQUAMARINA,,,Alberghi,Località Padulella,57037,PORTOFERRAIO,LI,Toscana,0565914057,
info@albergomartini.it,Albergo Martini,,,,Alberghi,Viale Baccelli 174,53042,CHIANCIANO TERME,SI,Toscana,057860406,
info@hotelportavaldera.it,Porta Valdera,Arthotel Portavaldera,,,Alberghi,Via De Chirico 6-Località la Fila,56037,PECCIOLI,PI,Toscana,0587672102,http://www.hotelportavaldera.it/
info@hotelroby.net,Hotel Roby,,,,Alberghi,Via Casamicciola 3,54100,MASSA - MARINA DI MASSA,MS,Toscana,0585240686,
info@risorgimentohotel.com,Hotel Risorgimento,Hotel Risorgimento Chianciano Terme,,,Alberghi,Viale G. Baccelli 133,53042,Chianciano Terme,SI,Toscana,057863845,http://www.hotelrisorgimentochianciano.com/
lacasadiugo1@alice.it,La Locanda di Ugo,,,,Alberghi,Via S. Biagio 42,56124,Pisa,PI,Toscana,,
h3728@accor.com,Ibis Firenze Nord Aeroporto,,,,Alberghi,Via Volturno 5,50019,Sesto Fiorentino,FI,Toscana,05534511,
info@hotellapace.it,Albergo La Pace di Romanelli A. & A. Snc,Hotel La Pace,,3,Alberghi,Viale Antonio Gramsci - Galleria B 14,56125,PISA,PI,Toscana,05048863,https://www.hotellapace.it/
info@albergosavoy.com,Savoy,Savoy Hotel,,,Alberghi,Via Italia 1-Località Focette,55045,PIETRASANTA - MARINA DI PIETRASANTA,LU,Toscana,0584745881,http://albergosavoy.com/
spa@grandhotellapace.it,Grand Hotel & La Pace Spa,,,,Alberghi,Corso Roma 2/a,51016,Montecatini Terme,PT,Toscana,0572924360,
info@hotelhermitagebibbona.com,Hermitage,,,,Alberghi,Via Dei Melograni 13,57020,Bibbona,LI,Toscana,0586600218,
info@marystella.it,Hotel Marystella,Albergo Marystella,,,Alberghi,Via Veneto 12/18,53042,Chianciano Terme,SI,Toscana,057864509,http://www.marystella.it/
aristearta@live.it,Aristea,,,,Alberghi,Viale Roma 195,55045,Pietrasanta,LU,Toscana,0584 21787,
info@hotelbellariviera.it,Hotel Bella Riviera,Hotel Bella Riviera Viareggio Hotel,,,Alberghi,Viale Manin 34,55091,Viareggio,LU,Toscana,0584962182,http://www.hotelbellarivieraviareggio.com/
hotelber@tin.it,Albergo Bernardino,,,,Alberghi,Via di Tiglio 109,55100,LUCCA,LU,Toscana,0583953356,
info@hotellatorricella.it,Hotel La Torricella,,,,Alberghi,Via Torricella 14/16,52014,Poppi,AR,Toscana,0575527045,
info@tiffany-hotel.it,Tiffany,Hotel Tiffany,,,Alberghi,Via Fosdinovo 14,54100,MASSA - MARINA DI MASSA,MS,Toscana,0585241196,http://www.tiffany-hotel.it/
info@caladimola.it,Cala di Mola Hotel e Residence,Hotel Cala Di Mola,,,Alberghi,,57036,Porto Azzurro,LI,Toscana,+39 0565 95449,http://www.caladimola.it/
info@palazzoguiscardo.it,Palazzo Guiscardo,Hotel Palazzo Guiscardo Pietrasanta,,,Alberghi,Via Provinciale di Vallecchia 16,55045,PIETRASANTA,LU,Toscana,0584792914,https://www.palazzoguiscardo.it/
hedera@elbalink.it,Hotel Edera,,,,Alberghi,Via degli Ulivi 8,57030,MARCIANA - PROCCHIO,LI,Toscana,0565907525,
info@hotelbambolo.com,Residence Bambolo,,,,Alberghi,Via del Bambolo 31,57022,CASTAGNETO CARDUCCI - DONORATICO,LI,Toscana,0565775206,
info@grandhotelchianciano.it,Grand Hotel,,,,Alberghi,Piazza Italia 80,53042,Chianciano Terme,SI,Toscana,057863333,
info@arezzoparkhotel.com,Arezzo Park Hotel,,,,Alberghi,Località Battifolle 36/t,52100,Arezzo,AR,Toscana,057596041,
le4pietre@tamtam.it,Hotel Le Quattro Pietre,,,,Alberghi,Via Setteponti 8,52029,Castiglion Fibocchi,AR,Toscana,,
info@hotelbasilewsky.com,Villa Basilewsky,,,,Alberghi,Via Cantamaggio 20,51024,CUTIGLIANO,PT,Toscana,057368671,
info@hotelautopark.com,Auto Park Hotel,Hotel Auto Park,,3,Alberghi,Via Valdegola 1,50127,FIRENZE,FI,Toscana,0554221557,http://www.hotelautopark.com/
albergosanluca@technet.it,San Luca,,,,Alberghi,Piazza Garibaldi 2,52044,CORTONA,AR,Toscana,0575630105,
hotelsilla@tin.it,Hotel Silla,,,,Alberghi,Via Renai 5,50125,Firenze,FI,Toscana,0552342888,
hotel@poseidon.it,Poseidon,,,,Alberghi,Via Dalmazia 1-Località Focette,55045,PIETRASANTA - MARINA DI PIETRASANTA,LU,Toscana,058420220,
panoramaalbergo@tiscali.it,Hotel Panorama,,,,Alberghi,Via Volta 44,53042,CHIANCIANO TERME,SI,Toscana,057863606,
villa.ambra@tiscalinet.it,Hotel Villa Ambra,,,,Alberghi,Strada Provinciale di Giannella 113,58015,Orbetello,GR,Toscana,0564820103,
info@florenceresidence.it,Palazzo Mannaioni,,,,Alberghi,Via Maffia 9,50142,Firenze,FI,Toscana,055271741,
info@hotelbyron.it,La Magnolia,,,,Alberghi,Viale Morin 46,55042,Forte Dei Marmi,LU,Toscana,0584787052,
info@ilpoggetto.it,Hotel Ristorante Il Poggetto,Il Poggetto,,,Alberghi,Via dei Giardini 1,56040,CASTELLINA MARITTIMA,PI,Toscana,050 695205,http://www.ilpoggetto.it/
sangallohotel@sangallohotel.it,Sangallo,,,,Alberghi,Piazza Vittorio Veneto 16,52048,Monte San Savino,AR,Toscana,0575810049,
info@hotelellymar.com,Hotel Ellymar,Hotel Ellymar,,,Alberghi,Via di Marina,57018,Vada,LI,Toscana,0586787452,http://www.hotelellymar.com/
fedecec@tiscalinet.it,Prati,,,,Alberghi,Viale Rosselli 27,51016,MONTECATINI TERME,PT,Toscana,057278708,
info@loggiatodeiservitihotel.it,Loggiato Dei Serviti,Hotel Loggiato Dei Serviti,,,Alberghi,Piazza SS. Annunziata 3,50122,FIRENZE,FI,Toscana,055289592,https://www.loggiatodeiservitihotel.it/?utm_source=gbp
hotel.alba@firenzealbergo.it,Alba,,,,Alberghi,Via della Scala 22,50123,FIRENZE,FI,Toscana,055282610,
info@villaombrosa.it,Acquamarina,Hotel Villa Ombrosa,,,Alberghi,Via Alcide De Gapseri 3-Località Le Ghiaie,57037,PORTOFERRAIO,LI,Toscana,0565915672,http://www.villaombrosa.it/
info@hotel-aurora-firenze.it,Aurora,,,,Alberghi,Via L. Alamanni 5,50123,FIRENZE,FI,Toscana,055210283,
albergopuntaala@inwind.it,Albergo Punta Ala,,,,Alberghi,Via del Pozzino 5,58040,CASTIGLIONE DELLA PESCAIA - PUNTA ALA,GR,Toscana,0564922636,
alpino@bargaholiday.com,Hotel Ristorante Alpino,,,,Alberghi,Via Giovanni Pascoli 41,55051,BARGA,LU,Toscana,0583723336,
albergobartolini@virgilio.it,Bartolini,,,,Alberghi,Viale Cavallotti 106,51016,MONTECATINI TERME,PT,Toscana,057275037,
info@villacastelletti.it,Hotel Borgo Villa Castelletti,Hotel Il Borgo Di Villa Castelletti,,,Alberghi,Via Castelletti 5,50058,Signa,FI,Toscana,0558735073,http://www.borgovillacastelletti.it/
hotel@hotel-lapergola.com,La Pergola,,,,Alberghi,Via Sant'Antonio 1,55051,BARGA,LU,Toscana,0583711239,
info@hoteltonfoni.it,Hotel Tonfoni e Mafalda,,,,Alberghi,Via delle Saline 42,51016,MONTECATINI TERME,PT,Toscana,057278286,
info@allacortedegliangeli.com,Alla Corte Degli Angeli,Albergo Alla Corte Degli Angeli,,,Alberghi,Via Degli Angeli 23,55100,Lucca,LU,Toscana,0583469204,http://www.allacortedegliangeli.com/
info@hotelkadampaitaly.com,Kadampa,,,,Alberghi,Viale S. Francesco D'assisi 15,51016,Montecatini Terme,PT,Toscana,057278630,
info@hotelpostamarcucci.it,Posta Marcucci,,,,Alberghi,Via Ara Urcea 43,53027,SAN QUIRICO D'ORCIA - BAGNO VIGNONI,SI,Toscana,0577887112,
info@anticaresidenzacicogna.it,Antica Residenza Cicogna,Antica Residenza Cicogna,,,Alberghi,Via Termini 67,53100,Siena,SI,Toscana,0577285613,https://www.anticaresidenzacicogna.it/
info@baiadelsorriso.com,Baia Del Sorriso,Hotel Baia Del Sorriso,,,Alberghi,Via Aurelia 1023,57012,ROSIGNANO MARITTIMO - CASTIGLIONCELLO,LI,Toscana,0586752677,http://www.baiadelsorriso.com/
info@agrihotel-elisabetta.it,Agrihotel Elisabetta,,,,Alberghi,Via Tronto 10,57023,Cecina,LI,Toscana,0586661392,
info@gaudiadayspa.it,Gaudia Day Spa,,,,Alberghi,Via Bottai 8,51015,Monsummano Terme,PT,Toscana,057280259,
info@hotel-marzia.it,Hotel Marzia,Hotel Marzia,,,Alberghi,Via Pisana 246,50018,SCANDICCI,FI,Toscana,055751203,http://www.hotel-marzia.it/
karenvh@tin.it,Borgo di Villa Castelletti Residence,,,,Alberghi,Via di Castelletti,50058,Signa,FI,Toscana,055790462,
info@augustus-hotels.it,Augustus,,,,Alberghi,Viale Manzoni 21,51016,MONTECATINI TERME,PT,Toscana,057270119,
hbernin@tin.it,Albergo Bernini,,,,Alberghi,Via Della Sapienza 15,53100,Siena,SI,Toscana,0577 289047,
una.vittoria@unahotels.it,Una Hotel Vittoria,,,,Alberghi,Via Pisana 59,50143,FIRENZE,FI,Toscana,05522771,
info@hotelalba.org,Alba,Hotel Alba,,,Alberghi,Via Palestro 16,51016,Montecatini Terme,PT,Toscana,0572 767496,http://www.hotelalba.org/
info@villargentieri.net,Villa Argentieri Sas,,,,Alberghi,Via Vanni 12,56126,Pisa,PI,Toscana,050500134,
nhexcelsior@nh-hotels.com,Jolly Hotel Excelsior,,,,Alberghi,Piazza La Lizza 1,53100,Siena,SI,Toscana,0577 382111,
info@hotelhermitageprato.it,Hermitage Snc,Hotel Hermitage,,,Alberghi,Via Ginepraia 112,59016,POGGIO A CAIANO,PO,Toscana,055877244,http://www.hotelhermitageprato.it/
dacarlino@dacarlino.it,Da Carlino,Da Carlino Hotel Ristorante,,,Alberghi,Via Garibaldi 15,55032,Castelnuovo di Garfagnana,LU,Toscana,0583 644270,http://www.dacarlino.it/
info@termesanfilippo.it,Hotel Terme San Filippo,,,,Alberghi,Via San Filippo 23,53020,CASTIGLIONE D'ORCIA - BAGNI SAN FILIPPO,SI,Toscana,0577872982,
info@hotel-belsoggiorno.com,Bel Soggiorno,,,,Alberghi,Via M. Puccini 133,57015,Livorno,LI,Toscana,0586491007,
albergoexcelsior@abetone.com,Excelsior,,,,Alberghi,Via Brennero 313,51021,ABETONE,PT,Toscana,057360010,
info@hotel-ida.com,Hotel Ida - Ristorante Da Pietron,,,,Alberghi,Piazza Ronchi 99,54037,Massa,MS,Toscana,0585869702,
info@hotelvillarita.com,Hotel Villa Rita,Hotel Villa Rita,,,Alberghi,Via Marconi 10,51016,Montecatini Terme,PT,Toscana,057271171,http://www.hotelvillarita.com/
htldeco@data.it,Hotel Deco,,,,Alberghi,Via Panzani 7,50123,Firenze,FI,Toscana,,
info@hotellorena.com,Hotel Lorena,,,,Alberghi,Via Faenza 1,50123,Firenze,FI,Toscana,055282785,
hotelcecile@virgilio.it,Hotel Cecile Romanelli Maurizio & C. Snc,,,,Alberghi,Via Roma 54,56126,Pisa,PI,Toscana,05029328,
info@locandanelcassero.com,Locanda Nel Cassero,,,,Alberghi,Via Del Cassero 29/31,58045,Civitella Paganico,GR,Toscana,0564900680,
info@residencesanrossore.it,Residence San Rossore,Residence San Rossore,,,Alberghi,Via Capannone 4,56122,Pisa,PI,Toscana,050525201,http://www.residencesanrossore.it/
welcome@hotelmorandi.it,Morandi Alla Crocetta,Guest House Morandi,,,Alberghi,Via Laura 50,50121,FIRENZE,FI,Toscana,0552344747,https://www.hotelmorandi.it/
info@hotellatorre.pisa.it,La Torre,,,,Alberghi,Via Cesare Battisti 17 56125,56100,Pisa,PI,Toscana,05025220,
info@hotelariston.toscana.it,Ariston,,,,Alberghi,Via Ferrer 7,57025,PIOMBINO,LI,Toscana,0565224390,
info@ghmilano.it,Grand Hotel Milano,Grand Hotel Milano,,,Alberghi,Viale Roma 46,53042,Chianciano Terme,SI,Toscana,+39 0578 63227,http://www.ghmilano.it/
info@hotelmirageviareggio.it,Mirage,Ristorante Hotel Mirage,,,Alberghi,Via Zanardelli 12,55049,VIAREGGIO,LU,Toscana,058430348,https://www.hotelmirageviareggio.it/albergo-2/
info@hotel-dino.it,Ristorante Hotel Dino,Ristorante Hotel Dino,,,Alberghi,Via Faentina 329,50014,FIESOLE - OLMO,FI,Toscana,055548932,https://www.hoteldinofirenze.com/
info@primavera-hotel.it,Primavera,Hotel Primavera,,,Alberghi,Via Della Repubblica 27,50021,Barberino Val D'elsa,FI,Toscana,0558059223,http://www.primavera-hotel.it/
info@promhotels.it,Florence Promhotels - Centro Prenotazioni Alberghi,,,,Alberghi,Viale Volta 72,50131,Firenze,FI,Toscana,055553941,
info@hotelvillabonelli.com,Villa Bonelli,Hotel Villa Bonelli,,,Alberghi,Via Francesco Poeti 3,50014,FIESOLE,FI,Toscana,05559513,https://www.hotelvillabonelli.com/
hotelcapitol@pisaonline.it,Capitol,,,,Alberghi,Via Enrico Fermi 13,56126,PISA,PI,Toscana,05049597,
info@albergostipino.it,Stipino,,,,Alberghi,Via Provinciale 50,55045,Pietrasanta,LU,Toscana,0584 71448,
info@hotelmarinetta.it,Marinetta,,,4,Alberghi,Via dei Cavalleggeri Nord 3,57020,BIBBONA - MARINA DI BIBBONA,LI,Toscana,0586600598,http://www.hotelmarinetta.it
hotelvilladellerose@tin.it,Hotel Villa Delle Rose,,,3,Alberghi,Via Castellarecastellare di Pescia 21,51017,Pescia,PT,Toscana,05724670,
info@hotelmedici.it,Hotel Medici,Hotel Medici,,,Alberghi,Via Dè Medici 6,50123,Firenze,FI,Toscana,055284818,http://www.hotelmedici.it/
piercastello@libero.it,Hotel Il Castello,,,,Alberghi,Rofelle,52032,Badia Tedalda,AR,Toscana,0575714017,
info@hotelgalli.it,Hotel Galli,Hotel Galli,,,Alberghi,Località Fetovaia,57034,CAMPO NELL'ELBA - FETOVAIA,LI,Toscana,0565988035,http://www.hotelgalli.it/
info@hoteltornese.it,Tornese,,,,Alberghi,Viale Galliano 36,57023,CECINA - CECINA MARINA,LI,Toscana,0586620370,
reservations.savoy@roccofortecollection.com,Savoy,,,,Alberghi,Piazza Della Repubblica 7,50142,Firenze,FI,Toscana,05527351,
info@albergoilcacciatore.it,Il Cacciatore,,,,Alberghi,"Via G.Marconi, 727",51028,San Marcello Pistoiese,PT,Toscana,0573630533,
hoteldelgolfo@elbalink.it,Del Golfo,,,,Alberghi,Frazione Procchio,57030,MARCIANA - PROCCHIO,LI,Toscana,0565907565,
